"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1977","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","914,000,000",""
"SURVEY","1977","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","725,000,000",""
"SURVEY","1977","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","11,968,000,000",""
"SURVEY","1977","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","848,000,000",""
"SURVEY","1977","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","624,000,000",""
"SURVEY","1977","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","139,000,000",""
"SURVEY","1977","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,993,000,000",""
"SURVEY","1977","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,301,000,000",""
"SURVEY","1977","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","150,000,000",""
"SURVEY","1977","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,600,000,000",""
"SURVEY","1977","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,515,000,000",""
"SURVEY","1977","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,248,000,000",""
"SURVEY","1977","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,030,000,000",""
"SURVEY","1977","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,442,000,000",""
"SURVEY","1977","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,426,000,000",""
"SURVEY","1977","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,089,000,000",""
"SURVEY","1977","YEAR","","STATE","MAINE","23","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","638,000,000",""
"SURVEY","1977","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,575,000,000",""
"SURVEY","1977","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","597,000,000",""
"SURVEY","1977","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,761,000,000",""
"SURVEY","1977","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,483,000,000",""
"SURVEY","1977","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","858,000,000",""
"SURVEY","1977","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,918,000,000",""
"SURVEY","1977","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","296,000,000",""
"SURVEY","1977","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,344,000,000",""
"SURVEY","1977","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","198,000,000",""
"SURVEY","1977","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","339,000,000",""
"SURVEY","1977","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","549,000,000",""
"SURVEY","1977","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","426,000,000",""
"SURVEY","1977","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,224,000,000",""
"SURVEY","1977","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,583,000,000",""
"SURVEY","1977","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","954,000,000",""
"SURVEY","1977","YEAR","","STATE","OHIO","39","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,455,000,000",""
"SURVEY","1977","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,120,000,000",""
"SURVEY","1977","YEAR","","STATE","OREGON","41","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,052,000,000",""
"SURVEY","1977","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,791,000,000",""
"SURVEY","1977","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","57,000,000",""
"SURVEY","1977","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","525,000,000",""
"SURVEY","1977","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,652,000,000",""
"SURVEY","1977","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,181,000,000",""
"SURVEY","1977","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,372,000,000",""
"SURVEY","1977","YEAR","","STATE","UTAH","49","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","936,000,000",""
"SURVEY","1977","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,100,000,000",""
"SURVEY","1977","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,894,000,000",""
"SURVEY","1977","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,549,000,000",""
"SURVEY","1977","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","350,000,000",""
"SURVEY","1977","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","21,041,000,000",""
"SURVEY","1977","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","124,000,000",""
"SURVEY","1976","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","682,000,000",""
"SURVEY","1976","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","16,000,000",""
"SURVEY","1976","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","882,000,000",""
"SURVEY","1976","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","710,000,000",""
"SURVEY","1976","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","11,583,000,000",""
"SURVEY","1976","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","835,000,000",""
"SURVEY","1976","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","616,000,000",""
"SURVEY","1976","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","135,000,000",""
"SURVEY","1976","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,023,000,000",""
"SURVEY","1976","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,303,000,000",""
"SURVEY","1976","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","148,000,000",""
"SURVEY","1976","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,554,000,000",""
"SURVEY","1976","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,485,000,000",""
"SURVEY","1976","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,240,000,000",""
"SURVEY","1976","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,954,000,000",""
"SURVEY","1976","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,447,000,000",""
"SURVEY","1976","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,383,000,000",""
"SURVEY","1976","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,088,000,000",""
"SURVEY","1976","YEAR","","STATE","MAINE","23","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","628,000,000",""
"SURVEY","1976","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,549,000,000",""
"SURVEY","1976","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","598,000,000",""
"SURVEY","1976","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,620,000,000",""
"SURVEY","1976","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,239,000,000",""
"SURVEY","1976","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","862,000,000",""
"SURVEY","1976","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,919,000,000",""
"SURVEY","1976","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","275,000,000",""
"SURVEY","1976","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,409,000,000",""
"SURVEY","1976","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","191,000,000",""
"SURVEY","1976","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","335,000,000",""
"SURVEY","1976","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","545,000,000",""
"SURVEY","1976","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","405,000,000",""
"SURVEY","1976","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,198,000,000",""
"SURVEY","1976","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,580,000,000",""
"SURVEY","1976","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","948,000,000",""
"SURVEY","1976","YEAR","","STATE","OHIO","39","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,435,000,000",""
"SURVEY","1976","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,102,000,000",""
"SURVEY","1976","YEAR","","STATE","OREGON","41","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,024,000,000",""
"SURVEY","1976","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,507,000,000",""
"SURVEY","1976","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","60,000,000",""
"SURVEY","1976","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","525,000,000",""
"SURVEY","1976","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,650,000,000",""
"SURVEY","1976","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,096,000,000",""
"SURVEY","1976","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,309,000,000",""
"SURVEY","1976","YEAR","","STATE","UTAH","49","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","924,000,000",""
"SURVEY","1976","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,093,000,000",""
"SURVEY","1976","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,877,000,000",""
"SURVEY","1976","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,428,000,000",""
"SURVEY","1976","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","356,000,000",""
"SURVEY","1976","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","20,296,000,000",""
"SURVEY","1976","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","113,000,000",""
"SURVEY","1975","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","686,000,000",""
"SURVEY","1975","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","16,800,000",""
"SURVEY","1975","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","840,000,000",""
"SURVEY","1975","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","707,000,000",""
"SURVEY","1975","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,853,000,000",""
"SURVEY","1975","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","845,000,000",""
"SURVEY","1975","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","608,000,000",""
"SURVEY","1975","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","127,000,000",""
"SURVEY","1975","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,956,000,000",""
"SURVEY","1975","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,221,000,000",""
"SURVEY","1975","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","146,000,000",""
"SURVEY","1975","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,555,000,000",""
"SURVEY","1975","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,446,000,000",""
"SURVEY","1975","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,210,000,000",""
"SURVEY","1975","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,893,000,000",""
"SURVEY","1975","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,392,000,000",""
"SURVEY","1975","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,319,000,000",""
"SURVEY","1975","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,054,000,000",""
"SURVEY","1975","YEAR","","STATE","MAINE","23","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","629,000,000",""
"SURVEY","1975","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,550,000,000",""
"SURVEY","1975","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","601,000,000",""
"SURVEY","1975","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,411,000,000",""
